date,open,high,low,close,volume,Name
2013-07-29,58.37,58.78,58.17,58.39,1440888,ABC
2015-04-09,113.31,114.28,112.64,113.5,2425708,ABC
2017-05-11,87.84,88.935,87.8,88.86,2145777,ABC
2017-07-10,93.65,94.54,92.28,92.49,1255339,ABC
2014-06-26,72.74,72.85,72.39,72.72,931745,ABC
2013-11-29,70.7,70.88,70.39,70.53,396085,ABC
2014-02-04,65.38,65.68,64.86,65.01,1864987,ABC
2016-11-01,69.85,71.18,69.65,69.79,4264212,ABC
2017-04-24,82.03,82.105,80.81,80.94,2300122,ABC
2016-06-14,76.08,76.45,74.96,75.51,2961488,ABC
2016-12-01,77.88,78.7,77.61,77.8,1505641,ABC
2017-07-28,93.0,94.17,92.38,93.97,869223,ABC
2013-04-18,55.06,56.07,55.02,55.44,4273971,ABC
2016-03-01,86.8,87.73,86.47,87.43,1942517,ABC
2013-02-20,47.22,47.39,46.59,46.61,1970391,ABC
2013-03-11,48.36,48.74,48.29,48.55,1495051,ABC
2017-06-15,93.5,95.18,92.75,94.43,1733738,ABC
2013-04-29,53.33,54.28,53.25,54.06,3329041,ABC
2016-01-28,90.5,90.73,87.09,87.29,6053374,ABC
2013-11-20,68.88,69.62,68.8,69.34,1294326,ABC
2017-06-21,93.93,95.65,92.9,95.62,1092668,ABC
2013-12-23,70.13,70.27,69.7674,70.03,1124655,ABC
2018-01-22,100.28,102.73,99.66,102.66,1313414,ABC
2014-06-10,72.17,72.57,71.68,72.01,1796736,ABC
2015-07-24,109.77,110.144,108.45,108.73,2145338,ABC
2014-04-14,64.44,64.68,63.85,64.51,1432207,ABC
2017-07-05,94.91,95.68,94.25,95.22,908931,ABC
2016-12-06,79.9,80.1,78.54,78.87,2374826,ABC
2014-09-19,77.47,78.12,77.32,77.33,3064569,ABC
2016-06-21,76.49,76.7805,76.05,76.57,1277332,ABC
2015-06-26,108.07,108.56,107.32,107.84,1622856,ABC
2014-11-25,90.04,90.45,89.51,90.32,1205405,ABC
2016-08-16,88.99,90.12,88.99,89.46,1555381,ABC
2016-09-19,83.91,84.96,83.07,83.26,2335948,ABC
2017-10-05,84.16,85.29,83.83,84.12,2136222,ABC
2017-04-10,87.75,89.25,87.59,88.44,1007847,ABC
2013-06-26,53.78,55.29,53.78,55.04,2503943,ABC
2015-12-21,102.17,102.92,101.61,102.89,1669306,ABC
2017-04-04,87.06,87.99,86.71,86.93,1372429,ABC
2017-10-23,83.17,83.4299,81.7658,82.53,1116159,ABC
2013-05-29,54.17,54.5,53.22,53.9,2679109,ABC
2015-09-23,103.2,103.67,102.28,102.82,2217843,ABC
2016-05-16,73.76,74.67,73.73,74.59,2991684,ABC
2016-03-03,87.63,88.34,87.13,88.22,1908021,ABC
2017-01-23,83.72,85.1,83.31,84.88,1420144,ABC
2014-05-19,68.53,69.5,68.31,69.42,3277747,ABC
2013-04-10,53.93,54.0,53.075,53.3,3149508,ABC
2015-09-30,96.08,96.68,94.07,94.99,2381231,ABC
2015-08-13,104.73,105.294,102.291,103.88,1666982,ABC
2017-08-08,80.91,82.3399,80.13,80.33,1742069,ABC
2013-09-27,60.91,61.35,60.73,61.28,688318,ABC
2017-11-10,75.05,76.68,74.05,75.0,3005741,ABC
2017-12-28,92.88,92.93,91.745,92.59,1152493,ABC
2015-02-20,101.02,102.0,100.18,101.98,1442607,ABC
2013-07-10,55.95,56.6,55.91,56.55,1551751,ABC
2017-02-08,90.18,91.11,89.675,91.07,1469758,ABC
2014-12-16,90.19,91.15,89.255,89.43,2243390,ABC
2016-10-04,81.26,81.72,80.25,80.53,1680972,ABC
2017-10-30,76.01,77.78,76.01,76.93,2164912,ABC
2015-09-10,100.65,102.88,100.36,102.03,1782336,ABC
2013-11-13,67.9,68.49,67.72,68.49,1245785,ABC
2015-01-08,91.74,92.77,91.16,92.19,2399882,ABC
2015-02-18,100.21,100.92,99.61,100.66,1680401,ABC
2014-07-21,72.92,73.0,72.38,72.74,1055071,ABC
2013-04-11,53.28,54.16,53.25,53.81,2354319,ABC
2018-01-24,103.29,104.96,102.9,104.62,2111679,ABC
2013-11-06,67.17,67.4,66.56,67.16,1410545,ABC
2015-04-06,111.99,113.13,111.79,112.54,1869191,ABC
2015-07-16,111.0,111.93,109.93,111.88,1736320,ABC
2017-07-27,93.49,93.67,91.86,92.78,1493251,ABC
2016-05-18,74.2,75.27,74.08,75.16,3253704,ABC
2016-09-08,87.4,87.67,87.14,87.27,2195185,ABC
2018-02-02,99.09,99.09,95.91,96.02,1660267,ABC
2016-07-06,79.94,81.55,79.595,81.19,2457714,ABC
2013-03-01,47.22,48.14,46.89,47.98,2135840,ABC
2017-08-24,78.33,78.9,77.855,78.4,1191129,ABC
2017-01-30,82.55,83.75,80.82,83.62,2650040,ABC
2016-09-07,87.6,88.439,87.45,87.75,1513718,ABC
2013-11-05,67.09,67.79,66.795,66.87,2041563,ABC
2013-05-14,54.47,54.99,54.25,54.96,2371920,ABC
2014-06-11,71.88,72.06,71.47,71.92,1323978,ABC
2013-07-22,58.74,59.1,58.6,58.99,1239347,ABC
2014-02-11,66.23,67.89,66.19,67.56,2487869,ABC
2014-11-03,85.81,86.96,85.58,86.9,2569215,ABC
2016-08-19,88.53,89.0,88.26,88.85,2089408,ABC
2018-01-12,98.5,99.0,97.55,99.0,1469349,ABC
2017-03-14,88.96,89.2,88.04,88.81,1243545,ABC
2017-10-02,82.97,83.63,82.38,83.3,1932971,ABC
2013-06-06,52.81,53.08,52.44,52.55,3421160,ABC
2015-10-02,92.34,94.98,90.82,94.91,3488852,ABC
2014-01-08,70.33,71.412,70.28,71.14,2084010,ABC
2013-04-25,55.82,56.0,53.125,53.41,7992643,ABC
2013-04-12,53.78,54.33,53.68,54.18,1269258,ABC
2018-01-17,99.77,101.85,99.77,101.3,1864850,ABC
2014-09-04,77.32,77.94,77.08,77.35,840115,ABC
2013-04-19,55.61,55.99,55.24,55.92,2022474,ABC
2017-04-26,81.5,82.17,81.2,81.25,1219388,ABC
2015-12-28,103.85,104.57,103.48,104.19,804389,ABC
2017-11-07,74.92,75.73,74.56,74.91,1777500,ABC
2017-02-21,90.74,91.15,89.56,91.01,2061161,ABC
2015-01-28,98.8,100.2,95.26,96.37,5425090,ABC
2016-12-13,78.38,79.17,78.17,79.04,1329611,ABC
2017-03-02,91.89,92.73,91.45,91.94,1438448,ABC
2015-09-15,104.72,105.81,104.21,105.56,1481576,ABC
2013-07-16,58.33,58.61,58.14,58.28,2045875,ABC
2015-06-04,111.47,112.6,111.1,111.49,1562458,ABC
2014-01-13,71.42,71.75,70.38,70.61,1806518,ABC
2013-04-26,53.0,53.6,52.78,53.26,5365216,ABC
2016-08-12,89.14,89.19,88.33,88.91,1319515,ABC
2016-09-21,82.2,83.15,81.79,83.02,2813172,ABC
2017-06-16,94.54,94.56,91.74,92.53,1880554,ABC
2016-10-05,80.71,80.8585,79.88,80.03,1745300,ABC
2017-05-04,83.5,87.97,83.5,86.53,3767554,ABC
2015-03-20,112.98,114.5,112.84,113.46,4380904,ABC
2015-09-08,100.8,101.18,99.79,101.05,1844782,ABC
2016-08-08,89.71,89.71,88.47,88.67,1596276,ABC
2017-06-23,96.5,96.809,95.3,95.82,1624071,ABC
2017-05-05,86.66,86.97,85.54,85.89,1707344,ABC
2013-05-24,54.36,54.56,54.04,54.44,1935070,ABC
2014-05-13,66.55,67.0,66.05,66.85,2622451,ABC
2017-07-26,94.27,94.725,93.41,94.21,1366129,ABC
