timestamp,open,high,low,close,volume
7/7/2014,94.14,95.99,94.1,95.968,56468000
3/13/2014,537.44,539.66,529.16,530.65,9205100
4/5/2005,41.22,42.24,41.09,41.89,19865700
6/16/2010,261.1,267.75,260.6302,267.25,27988500
8/5/2014,95.36,95.68,94.36,95.12,55933000
3/8/2018,175.48,177.12,175.07,176.94,23163767
4/18/2011,326.1,332.23,320.16,331.85,21782100
3/23/2009,102.71,108.16,101.75,107.66,23799900
5/1/2006,70.78,71.54,69.16,69.6,26799300
7/28/2009,158.88,160.105,157.6,160.0,12984100
2/16/2011,360.8,364.9,360.5,363.13,17184200
8/3/2006,67.91,70.0,67.8096,69.59,30037300
5/2/2002,23.81,24.34,23.6,23.69,4274000
4/14/2005,38.81,39.98,36.84,37.26,98328300
10/12/2011,407.34,409.25,400.14,402.19,22224500
11/16/2001,19.27,19.29,18.4,18.97,4119000
1/5/2007,85.77,86.2,84.4,85.05,29812200
2/9/2004,22.62,22.86,22.5,22.667,3361800
1/26/2012,448.36,448.79,443.14,444.63,11570900
7/30/2015,122.32,122.5699,121.71,122.37,33628268
9/2/2016,107.7,108.0,106.82,107.73,26802450
7/11/2008,175.37,177.11,171.0,172.58,33214700
5/15/2002,25.37,25.98,24.84,25.28,5996900
3/23/2012,600.49,601.8,594.401,596.05,15374600
12/14/2017,172.4,173.13,171.65,172.22,20219307
11/13/2012,538.91,550.48,536.36,542.898,19033900
9/23/2010,286.33,292.76,286.0,288.92,28075600
1/24/2018,177.25,177.3,173.2,174.22,50562257
8/1/2002,15.11,15.42,14.73,14.8,4088500
1/20/1998,19.06,19.31,18.62,19.06,2156800
11/16/2000,19.5,19.81,18.87,19.0,4274500
10/26/2011,401.76,402.55,393.151,400.6,16296600
7/25/2016,98.25,98.84,96.92,97.34,40382921
7/29/2016,104.19,104.55,103.68,104.21,27733688
12/9/2011,392.85,394.04,391.03,393.62,10606900
6/22/2007,123.85,124.45,122.38,123.0,22567000
9/16/2015,116.25,116.54,115.44,116.41,37173489
3/7/2013,424.5,432.01,421.06,430.582,16731200
9/30/2008,108.25,115.0,106.3,113.66,58095800
5/22/2013,444.05,448.3499,438.22,441.354,15822800
9/27/1999,66.37,66.75,61.19,61.31,8466000
7/11/2016,96.75,97.65,96.73,96.98,23794945
10/8/2018,222.21,224.8,220.2,223.77,29663923
11/3/2000,23.0,23.0,21.94,22.25,9211100
4/25/2012,615.635,618.0,606.0,610.0,32349200
2/7/2012,465.25,469.75,464.581,468.83,11293700
1/25/2006,77.39,77.5,73.25,74.2,45563800
6/17/2014,92.31,92.7,91.8,92.08,29726000
5/29/2007,114.45,114.86,112.69,114.35,23060500
10/23/2014,104.08,105.051,103.63,104.83,71074674
9/1/2011,385.82,387.3399,380.72,381.03,12275900
11/21/2007,165.84,172.35,164.67,168.46,43493200
3/12/2014,534.51,537.35,532.0,536.61,7118800
11/13/2006,83.22,84.45,82.64,84.35,16095500
4/26/2012,614.27,614.69,602.13,607.7,19145300
4/25/2011,350.34,353.75,350.3,353.009,9519500
7/13/2018,191.08,191.84,190.9,191.33,12519792
5/19/2010,249.5,252.92,244.85,248.34,36633100
9/3/2002,14.49,14.55,14.05,14.05,4945300
12/8/2015,117.52,118.6,116.86,118.23,34309450
4/22/1999,35.06,36.63,35.06,36.38,6608700
11/26/2002,15.85,15.9,15.27,15.41,4290400
6/1/2010,259.69,265.94,258.96,260.83,31302600
2/19/2003,15.07,15.15,14.68,14.85,4292300
5/11/2017,152.45,154.07,152.31,153.95,25596687
7/28/2003,21.5,21.505,20.86,20.99,3042100
4/25/2014,564.53,571.99,563.96,571.94,13938400
2/16/2010,201.94,203.69,201.52,203.4,19419200
5/18/2001,23.36,23.64,23.12,23.53,2840200
12/19/2013,549.5,550.0,543.7301,544.46,11439600
1/11/2016,98.97,99.06,97.34,98.53,49739377
10/20/2017,156.61,157.75,155.96,156.25,23612246
4/10/2006,70.24,70.93,68.45,68.67,32268400
10/30/2001,17.38,18.0,17.06,17.6,4942200
1/15/2016,96.2,97.71,95.36,97.13,79833891
9/3/1998,35.0,35.13,34.0,34.63,3658500
6/9/2016,98.5,99.99,98.46,99.65,26601354
9/25/2015,116.44,116.69,114.02,114.71,56151926
1/6/2016,100.56,102.37,99.87,100.7,68457388
6/22/2004,32.32,33.09,32.29,33.0,6437700
11/9/2015,120.96,121.81,120.05,120.57,33871405
9/5/2018,228.99,229.67,225.1,226.87,33332960
2/9/2007,85.88,86.2,83.21,83.27,30733600
6/20/2000,98.5,103.94,98.37,101.25,4476700
6/8/2015,128.9,129.21,126.83,127.8,52674786
3/31/2015,126.09,126.49,124.355,124.43,42090553
8/9/2017,159.26,161.27,159.11,161.06,25640394
11/6/2014,108.6,108.79,107.8,108.7,34968457
1/20/2017,120.45,120.45,119.7346,120.0,32597892
12/8/2008,97.28,100.8,95.8,99.72,42326500
5/27/2004,28.48,28.6,27.82,28.17,4213800
4/2/2015,125.03,125.56,124.19,125.32,32220131
4/9/2008,153.31,153.89,150.46,151.44,31192800
2/9/1999,37.94,39.06,37.06,37.19,6260300
7/20/2018,191.78,192.43,190.17,191.44,20706042
5/22/2017,154.0,154.58,152.91,153.99,22340069
7/12/2013,427.65,429.79,423.41,426.51,9984400
12/5/2012,568.91,569.25,538.77,538.7923,37308500
12/20/1999,99.56,99.62,96.62,98.0,2535600
8/9/2000,48.13,48.44,47.25,47.5,6779300
7/1/1998,28.87,30.0,28.5,29.94,2804600
3/6/2009,88.34,88.4,82.33,85.3,36112400
2/14/2014,542.47,545.9799,541.21,543.99,9747300
6/22/2005,38.26,38.6,38.14,38.55,15175900
6/11/1999,48.13,48.5,46.25,46.44,1652200
2/10/2012,490.96,497.62,488.55,493.42,22546500
5/20/2016,94.64,95.43,94.52,95.22,32025968
2/2/2017,127.975,129.39,127.78,128.53,33710411
10/28/2016,113.87,115.21,113.45,113.72,37861662
12/6/2000,14.63,15.0,14.0,14.31,24544000
5/31/2016,99.6,100.4,98.82,99.86,42307212
5/23/2005,37.85,39.9,37.85,39.76,37234800
5/5/2015,128.15,128.4498,125.78,125.8,49271416
3/4/1998,22.87,24.75,22.87,24.44,7302000
1/18/2005,69.74,70.7,69.21,70.65,17972500
11/29/1999,94.25,99.75,93.25,94.56,4144300
6/5/2013,445.65,450.72,443.71,445.11,10378200
1/8/2013,529.21,531.89,521.25,525.31,16382400
9/30/2014,100.81,101.54,100.53,100.75,55264139
10/12/2009,191.02,191.51,189.64,190.81,10286600
8/28/2008,175.28,176.25,172.75,173.74,15406600
5/4/2015,129.5,130.57,128.26,128.7,50988278
2/18/2016,98.84,98.89,96.091,96.26,39020983
1/25/2005,71.41,72.84,70.94,72.05,17307700
2/13/2014,534.66,544.85,534.2,544.43,10978500
6/18/2014,92.27,92.29,91.35,92.18,33514000
8/1/2014,94.9,96.62,94.81,96.13,48511000
11/1/2007,188.6,190.1,180.0,187.44,28751300
1/30/2006,71.28,76.6,70.87,75.0,49942900
8/13/1998,39.94,40.75,39.38,39.44,3489100
1/19/2011,348.35,348.6,336.88,338.84,40557600
6/7/2002,21.76,21.94,20.93,21.4,10935300
2/3/2005,79.1,79.43,77.33,77.81,13065200
10/28/2011,403.0,406.35,402.51,404.95,11530100
7/1/2016,95.49,96.465,95.33,95.89,26026540
9/16/2003,22.21,22.695,22.2,22.36,4803700
6/18/2007,123.28,125.18,122.54,125.09,32521600
7/18/2012,606.59,608.34,603.56,606.26,9025000
6/13/2006,57.61,59.1,57.36,58.33,38594400
5/29/2012,570.9,574.0,565.31,572.27,13589600
10/2/2017,154.26,154.45,152.72,153.81,18524860
7/29/2008,156.55,159.45,153.65,157.08,24431100
12/15/2006,89.02,89.22,87.33,87.72,26426400
6/25/2013,405.7,407.79,398.83,402.63,11220100
4/30/2007,100.09,101.0,99.67,99.8,22018200
5/19/2000,99.25,99.25,93.37,94.0,6613100
7/25/2008,160.37,163.0,158.65,162.12,22629900
3/3/2008,124.44,125.98,118.0,121.73,56894400
1/8/2018,174.35,175.61,173.93,174.35,20134092
6/11/2009,139.55,141.56,138.55,139.95,18743700
8/16/2017,161.94,162.51,160.15,160.95,27321761
7/17/2014,95.03,95.279,92.57,93.0899,57298000
6/12/2018,191.385,192.611,191.15,192.28,16911141
3/26/2007,93.99,95.9,93.3,95.85,30892400
9/18/2017,160.11,160.5,157.995,158.67,27939718
2/1/2016,96.47,96.71,95.4,96.43,40943541
8/2/2006,67.65,68.68,67.51,68.16,19670300
10/13/2000,20.25,22.12,20.0,22.06,22281300
2/4/2002,24.32,25.52,24.2,25.35,9328100
9/14/2018,225.75,226.84,222.522,223.84,31999289
7/11/2012,606.12,607.66,597.22,604.43,16761500
8/19/2011,362.17,367.0,356.0,356.03,27710300
10/30/2008,108.23,112.19,107.61,111.04,58503200
11/10/2003,22.45,22.65,21.84,21.9,4183500
3/31/2009,105.45,107.45,105.0,105.12,20360000
8/11/2017,156.6,158.5728,156.07,157.48,25943187
6/6/2003,17.74,18.04,17.14,17.15,4310500
2/23/1998,20.12,21.62,20.0,21.25,4263300
6/21/2000,50.5,56.94,50.31,55.63,4375000
3/28/2002,23.7,23.88,23.46,23.67,1936700
1/13/2012,419.7,420.45,418.66,419.81,8072200
1/13/1998,18.62,19.62,18.5,19.5,5686200
4/17/2002,25.93,26.17,25.38,26.11,7075900
9/6/2005,46.69,48.88,46.55,48.8,29236400
12/20/2005,71.625,72.38,71.12,72.11,17111000
8/17/2000,48.38,52.44,48.31,51.44,4837500
9/18/2006,73.8,74.86,73.3,73.89,25188500
6/3/2010,265.18,265.55,260.41,263.12,23218100
6/29/2015,125.46,126.47,124.48,124.53,49161427
9/13/2011,382.14,386.21,380.25,384.62,15734300
12/2/2013,558.0,564.3299,550.82,551.23,16876600
1/4/2006,75.13,75.98,74.5,74.97,22128700
1/9/2006,76.73,77.2,75.74,76.05,24108600
11/29/2013,549.48,558.33,547.81,556.07,11361700
7/16/2012,605.12,611.62,605.02,606.91,10759300
8/5/2005,42.49,43.36,42.02,42.99,8640400
8/7/1998,37.19,37.38,36.0,36.5,2660900
7/22/2009,157.79,158.73,156.11,156.74,31218000
1/15/2009,80.56,84.12,80.05,83.38,65415500
8/8/2005,43.0,43.25,42.61,42.65,6299400
7/7/2004,30.81,31.36,30.13,30.39,7107000
8/30/2002,14.73,15.14,14.58,14.75,3455700
4/4/2003,14.52,14.67,14.39,14.41,2607500
2/10/2017,132.46,132.94,132.05,132.12,20065458
5/25/2018,188.23,189.65,187.65,188.58,17460963
11/12/2001,18.66,19.17,17.96,18.75,3598200
4/5/2018,172.58,174.2304,172.08,172.8,26933197
1/3/2001,14.5,16.69,14.44,16.37,14590600
4/21/2009,118.89,122.14,118.6,121.76,16810200
7/25/2012,574.46,580.8,570.0,574.97,31332600
6/8/1999,48.75,48.81,47.56,47.69,2800500
8/3/1999,56.75,57.44,53.63,55.25,3289100
1/12/2007,94.59,95.06,93.23,94.62,46881800
5/17/2001,24.23,24.33,23.25,23.55,5930700
10/3/2018,230.05,233.47,229.78,232.07,28654799
5/8/2008,183.75,186.5,183.07,185.06,32110200
5/28/2010,259.3881,259.4,253.35,256.88,29129100
10/9/2001,16.05,16.2,15.63,16.0,3107600
10/8/2001,15.57,16.35,15.5,16.2,3714000
8/21/2006,67.3,67.31,66.15,66.56,18793800
12/7/2009,193.32,193.77,188.68,188.95,25527100
3/17/2008,122.55,128.59,122.55,126.73,38307100
2/11/2004,23.09,23.87,23.05,23.8,6224000
12/21/1999,98.19,103.06,97.94,102.5,2746400
6/15/2007,120.62,120.67,119.86,120.5,28972100
10/22/2012,612.42,635.38,610.76,634.03,19526100
2/28/2002,22.15,22.59,21.35,21.7,8159600
5/2/2007,99.65,100.54,99.47,100.39,18040900
12/14/2007,190.37,200.0,189.54,190.39,24082600
7/29/2005,43.56,44.38,42.26,42.65,20074300
11/10/1999,88.25,93.25,88.12,91.44,5159800
8/25/2000,56.5,57.5,56.38,56.81,5972500
11/4/1998,38.56,39.13,38.13,38.69,5606100
4/13/2009,120.01,120.98,119.0,120.22,13901300
5/23/2016,95.87,97.19,95.67,96.43,38018643
1/6/2004,22.25,22.42,21.71,22.09,9095500
3/18/2008,129.18,133.0015,128.67,132.82,43040000
11/15/2004,55.08,55.46,54.34,55.24,6715100
9/17/2001,16.0,17.07,15.73,16.99,8178700
4/28/2000,127.12,127.5,121.31,124.06,2228400
6/6/2017,153.9,155.81,153.78,154.45,26249630
5/23/2007,114.02,115.0,112.59,112.89,32549100
10/12/2005,48.65,50.3,47.87,49.25,96338800
6/5/2002,22.83,22.89,22.35,22.72,4947900
1/3/2017,115.8,116.33,114.76,116.15,28781865
8/20/1998,41.0,41.13,40.25,40.63,3499300
12/16/1998,33.75,34.19,32.63,32.81,3342400
10/31/2007,187.63,190.12,184.95,189.95,29761100
5/23/2002,24.45,25.24,24.07,25.18,6596400
4/9/2014,522.64,530.49,522.02,530.32,7363200
2/25/2010,197.38,202.86,196.89,202.0,23754500
2/4/2000,103.94,110.0,103.62,108.0,3797500
10/4/2001,15.35,16.25,14.99,15.88,7162900
2/24/2009,87.4475,90.89,87.0,90.25,28825200
1/22/2015,110.26,112.47,109.72,112.4,53796409
11/17/1998,35.75,35.81,34.75,34.81,1881500
2/27/2002,23.94,24.25,20.94,21.96,18395700
12/1/2003,21.04,21.85,21.0,21.71,6456000
2/8/2000,114.0,116.12,111.25,114.87,3648600
11/15/2007,166.39,169.59,160.3,164.3,53121800
12/7/2000,14.44,14.88,14.0,14.31,7302100
6/8/2009,143.82,144.23,139.43,143.85,33273300
11/21/2002,15.9,16.44,15.75,16.35,7472900
9/20/1999,77.0,80.12,76.87,79.06,4077400
10/19/2018,218.06,221.26,217.43,219.31,33078726
3/23/2005,42.45,43.4,42.02,42.55,21779400
12/27/2013,563.82,564.41,559.5,560.09,8067300
4/19/2005,36.6,37.44,35.87,37.09,38630100
1/27/2014,550.07,554.8,545.75,550.5,19817100
7/15/2005,40.97,41.57,40.46,41.55,24560100
2/8/2017,131.35,132.22,131.22,132.04,23004072
6/26/2018,182.99,186.53,182.54,184.43,24569201
4/14/2008,146.77,149.25,144.54,147.78,30181700
1/10/2001,16.69,17.0,16.06,16.56,10371100
5/23/2017,154.9,154.9,153.31,153.8,19430358
5/6/1999,46.56,46.88,44.0,44.5,3867400
6/16/2011,326.9,328.6811,318.33,325.16,18235400
2/15/2006,67.31,69.62,66.75,69.22,41420400
5/30/2001,20.76,20.76,19.3,19.78,13876400
12/11/2013,567.0,570.97,559.69,561.36,12847100
10/25/2010,309.09,311.6,308.44,308.84,14016500
5/2/2000,123.25,126.25,117.5,117.87,2111000
11/16/2007,165.3,167.02,159.33,166.39,49410500
4/28/2009,123.3501,126.21,123.26,123.902,16280600
11/10/1998,36.19,36.25,35.0,35.13,7892700
1/12/2012,422.28,422.9,418.75,421.39,7592400
9/5/2014,98.8,99.39,98.31,98.97,58353200
8/4/2004,31.19,32.12,31.17,31.79,4937300
11/8/2005,59.95,60.38,59.1,59.9,16920200
7/12/2004,30.01,30.04,28.93,29.14,9136100
10/2/2008,108.01,108.79,100.0,100.1,57477300
7/26/2005,44.01,44.11,43.36,43.63,9592600
3/16/2001,19.0,20.31,18.87,19.62,8398500
1/10/2007,94.75,97.8,93.45,97.0,105460000
7/3/2017,144.88,145.3,143.1,143.5,14258300
2/12/1998,19.12,19.44,19.06,19.37,1819200
11/29/2001,20.6,20.7,20.19,20.42,3620800
3/20/2018,175.24,176.8,174.94,175.24,19314039
7/8/1998,30.75,32.94,30.69,32.56,8328700
4/3/2014,541.39,542.5,537.64,538.79,5798000
5/21/2007,110.31,112.45,110.05,111.98,22853300
9/22/2006,74.3,74.34,72.58,73.0,23754000
3/27/2013,456.46,456.8,450.7301,452.08,11829900
8/30/2017,163.8,163.89,162.61,163.35,26973946
9/7/2006,70.6,73.48,70.25,72.8,45284200
1/13/2003,14.9,14.9,14.36,14.63,3195400
3/28/2014,538.32,538.9399,534.25,536.86,7163000
2/22/2008,122.48,122.51,115.87,119.46,54638500
5/6/1998,29.87,30.44,29.25,30.31,8009000
6/6/2006,60.22,60.63,58.91,59.723,25929900
11/8/2013,514.58,521.13,512.59,520.56,9975600
5/24/2010,247.28,250.9,246.26,246.76,26937100
9/22/2005,51.95,52.47,51.32,51.9,16561700
10/8/2007,163.49,167.91,162.97,167.91,29854600
7/14/2010,249.38,255.8,249.0,252.727,29001700
1/5/2012,414.95,418.55,412.67,418.03,9688200
12/16/2015,111.07,111.99,108.8,111.34,56238467
7/27/2016,104.265,104.35,102.75,102.95,92344820
5/1/2000,124.87,125.12,121.87,124.31,2019600
11/20/2002,15.3,15.7,15.25,15.53,3727500
11/11/2008,94.81,97.17,92.26,94.77,43733500
12/15/2017,173.63,174.17,172.46,173.97,37054632
1/7/2000,96.5,101.0,95.5,99.5,4113700
5/1/1998,27.5,28.25,26.87,28.0,1643500
8/23/2001,18.2,18.34,17.58,17.81,3876400
5/30/2002,23.77,24.38,23.51,24.2,3506700
2/2/2009,89.1,92.0,88.9,91.51,19937400
12/8/2016,110.86,112.43,110.6,112.12,27068316
10/1/2018,227.95,229.42,226.35,227.26,23600802
11/8/2012,560.63,562.23,535.29,537.75,37719500
2/29/2012,541.56,547.61,535.7,542.44,34000400
5/22/2014,606.6,609.85,604.1,607.27,7170000
5/27/2014,615.88,625.86,615.63,625.63,12459500
7/14/2005,40.79,42.01,40.23,40.75,74859300
9/22/2000,50.31,52.44,50.0,52.19,12976800
1/29/2001,19.56,21.75,19.56,21.69,15277300
11/28/2001,20.85,21.21,20.41,20.53,4475200
11/22/2000,18.81,19.12,18.37,18.5,5009500
4/14/1999,35.25,37.06,35.0,35.53,6080600
10/27/2003,22.75,22.89,22.49,22.6,2893100
8/5/2015,112.95,117.44,112.1,115.4,98384461
12/24/2008,86.14,86.25,84.55,85.04,9690500
2/17/2016,96.67,98.21,96.15,98.12,44863243
12/3/2013,558.3,566.38,557.68,566.322,16106000
7/17/2009,149.08,152.02,148.63,151.75,21505500
11/8/2002,16.01,16.2,15.52,15.84,3394000
7/3/2006,57.52,58.18,57.34,57.95,6956100
12/21/2010,323.0,324.39,322.05,324.205,9155500
2/16/2012,491.5,504.89,486.63,502.21,33734000
12/27/2000,14.34,14.81,14.19,14.81,5811900
11/30/2016,111.6,112.2,110.27,110.52,36162258
7/17/2018,189.75,191.87,189.2,191.45,15534523
10/19/1998,36.69,38.06,35.88,37.5,4248000
7/30/2009,161.7,164.72,161.5,162.79,16771600
10/18/2017,160.42,160.71,159.6,159.76,16158659
10/16/2000,22.31,23.25,21.37,21.5,14646000
4/15/2015,126.41,127.13,126.01,126.78,28970419
11/3/2011,399.07,403.4,395.36,403.07,15763800
3/18/2015,127.0,129.16,126.37,128.47,65270945
9/3/2003,22.8,23.32,22.76,22.95,4800500
5/12/2004,26.79,27.34,26.24,27.3,4382500
12/7/1998,33.38,33.75,32.75,33.75,5058900
7/7/2005,36.81,37.76,36.8,37.63,13704400
9/14/2015,116.58,116.89,114.86,115.31,58363431
4/18/2017,141.41,142.04,141.11,141.2,14697544
1/26/2016,99.93,100.88,98.07,99.99,75077002
3/2/2009,89.31,91.2,87.67,87.94,27533200
12/26/2013,568.1,569.5,563.376,563.9,7286000
7/20/2005,42.86,43.8,42.65,43.63,16192700
10/22/2007,170.35,174.9,169.9601,174.36,58910700
3/11/2015,124.75,124.77,122.11,122.24,68938974
6/17/1999,47.63,48.0,45.75,46.38,2003600
12/18/2003,19.9,20.18,19.9,20.04,5909200
5/19/2017,153.38,153.98,152.63,153.06,26733798
11/22/2004,58.04,64.0,57.9,61.35,45860900
3/30/2007,94.28,94.68,92.75,92.91,21448500
12/17/2014,107.12,109.84,106.82,109.41,53411773
9/24/2001,16.11,16.84,15.95,16.45,5259600
2/28/2003,14.86,15.09,14.77,15.01,3483900
3/10/2016,101.41,102.24,100.15,101.17,33513577
3/3/2011,357.19,359.79,355.92,359.56,17885300
11/12/2014,109.38,111.43,109.37,111.25,46942431
4/9/2007,95.21,95.3,93.04,93.65,14762200
12/19/2000,14.38,15.25,14.0,14.0,6678700
12/5/2005,71.95,72.53,71.49,71.82,20845400
9/24/2003,22.21,22.31,21.0824,21.32,5380100
4/30/2012,597.8,598.4,583.0,583.98,18076600
8/3/2016,104.81,105.84,104.77,105.79,30202641
4/2/2009,110.145,114.75,109.78,112.71,29013100
3/9/1999,34.31,34.38,33.5,34.13,2854400
2/25/1999,37.31,37.69,36.5,36.94,2362500
7/6/2004,31.27,31.42,30.8,30.95,6231800
5/24/2000,86.19,89.75,83.0,87.69,6057700
11/17/2017,171.04,171.39,169.64,170.15,21665811
5/7/2003,17.33,18.24,17.11,17.65,18828200
9/10/2010,263.19,264.5,261.4,263.41,13840800
2/12/2015,126.06,127.48,125.57,126.46,74474466
7/20/2011,396.12,396.27,386.0,386.9,33619300
5/7/2002,22.94,22.95,22.14,22.47,4334800
1/5/2004,21.42,22.39,21.42,22.17,7053900
3/22/2007,93.73,94.36,93.0,93.96,20053300
7/24/2000,52.56,52.88,47.5,48.69,7360200
11/12/2003,21.48,22.72,21.48,22.33,5357200
3/31/2008,143.27,145.71,142.52,143.5,27430900
8/17/2018,213.44,217.95,213.16,217.58,35426997
2/3/2006,72.28,72.79,71.04,71.847,24718700
12/11/2012,539.77,549.56,537.37,541.388,21155200
2/3/2009,91.92,93.38,90.28,92.98,21403900
2/4/2011,343.64,346.7,343.51,346.5,11494300
11/9/2012,540.42,554.88,533.72,547.06,33211200
2/17/2010,204.19,204.31,200.86,202.55,15585600
3/15/2016,103.96,105.18,103.85,104.58,40067734
1/28/2002,23.4,23.55,22.72,23.27,3329400
5/3/1999,46.06,50.0,45.75,49.56,13128900
10/1/1999,62.13,62.44,59.5,61.72,5489200
7/20/2012,613.03,614.44,603.7,604.3,14195400
12/7/2017,169.03,170.44,168.91,169.32,24469613
7/21/2009,153.29,153.43,149.75,151.51,31242200
10/3/2002,14.18,14.6,14.06,14.3,3891000
8/19/2010,252.84,253.48,248.68,249.88,15239500
7/30/1998,35.81,36.75,35.5,36.5,3234800
2/27/2014,517.14,528.78,516.05,527.67,10781500
1/23/2002,23.04,23.04,21.59,23.02,7915700
11/9/2011,396.97,400.89,394.23,395.28,19953000
3/3/2014,523.42,530.65,522.81,527.76,8527900
4/26/2004,27.58,27.635,27.0,27.13,4127300
7/14/2015,126.04,126.37,125.04,125.61,31768139
9/7/2005,49.05,49.4,47.92,48.68,34395500
2/18/2005,87.74,87.86,86.25,86.81,20772400
8/23/2012,666.11,669.9,661.15,662.63,15004600
9/19/2007,143.02,143.16,139.4,140.7699,36674300
1/30/2012,445.71,453.9,445.39,453.01,13547900
11/4/2004,55.03,55.55,54.37,54.45,16582600
7/5/2005,36.6,38.15,36.5,37.98,16223900
2/2/2016,95.42,96.04,94.28,94.48,37357215
1/3/2011,325.64,330.26,324.8365,329.57,15897800
9/14/2016,108.73,113.03,108.6,111.77,112340318
12/27/1999,104.37,104.44,99.25,99.31,1503500
3/13/2003,14.47,14.8,14.17,14.72,5990100
10/16/2017,157.9,160.0,157.65,159.88,23894630
8/29/2011,388.18,391.5,388.0,389.97,14473900
3/15/2004,27.03,27.35,26.26,26.45,8602100
1/9/1998,18.12,19.37,17.5,18.19,7915600
7/28/2015,123.38,123.91,122.55,123.38,33618097
6/21/2001,21.55,23.0,21.1,22.49,6095200
3/7/2011,361.4,361.67,351.31,355.36,19504400
11/9/2000,19.87,20.5,19.06,20.19,8514900
7/12/2006,55.17,55.24,52.9176,52.96,33118900
4/2/2003,14.36,14.69,14.2675,14.6,3060200
12/12/2002,15.51,15.55,15.01,15.19,2666800
12/5/2006,91.655,92.33,90.87,91.27,23672800
11/5/2014,109.1,109.3,108.125,108.86,37435905
2/12/2002,24.66,25.04,24.45,24.71,4005000
3/5/2002,24.15,24.43,23.4,23.53,4905400
12/13/2013,562.85,562.88,553.67,554.43,11886500
9/29/2005,51.23,52.59,50.81,52.34,22744500
8/29/2006,66.99,67.26,65.12,66.48,33833300
7/23/1998,34.81,35.63,34.75,34.94,2260100
11/8/2007,186.67,186.9,167.77,175.4663,67513500
8/4/2008,156.58,157.9,152.91,153.23,21161700
5/24/2005,39.45,39.99,39.03,39.7,21195000
6/27/2001,23.83,24.0,22.5,23.34,6680900
5/29/2009,135.39,135.9,133.85,135.81,16304800
4/23/1998,27.44,29.0,27.19,27.69,4243700
7/25/2006,61.78,62.09,60.78,61.928,21038200
5/3/2011,347.99,349.89,345.62,348.2,11191000
5/14/2002,24.45,25.68,24.22,25.61,9401900
3/10/2011,349.12,349.77,344.9,346.67,18126400
5/24/2002,24.99,24.99,23.96,24.15,2967400
9/18/1998,36.06,36.75,35.56,36.75,2723900
4/24/2003,13.52,13.61,13.0,13.44,5805500
4/4/2018,164.88,172.01,164.77,171.61,34605489
2/1/2013,459.11,459.48,448.35,453.62,19267300
4/21/2014,525.34,532.14,523.96,531.17,6519600
2/3/2017,128.31,129.19,128.16,129.08,24507301
6/28/2005,37.49,37.59,37.17,37.31,12510700
9/22/2003,22.18,22.5,21.92,22.08,3211100
6/12/2001,19.77,20.69,19.76,20.31,5424900
