date,open,high,low,close,volume,Name
2016-03-15,87.5,88.13,86.11,86.3,2220405,ABC
2015-03-10,102.62,103.52,102.22,102.93,1912149,ABC
2014-04-03,65.81,65.91,65.38,65.8,2173432,ABC
2017-03-10,88.99,89.0,87.76,88.31,1545634,ABC
2015-02-27,103.08,103.31,102.49,102.76,1329252,ABC
2015-11-06,98.01,98.71,96.53,97.61,1601353,ABC
2014-09-24,76.92,78.12,76.682,78.04,1749773,ABC
2013-02-11,46.85,47.0,46.5,46.76,1115888,ABC
2013-12-11,69.67,69.98,68.74,68.8,1978217,ABC
2014-12-09,91.45,92.25,90.77,92.09,1409215,ABC
2013-11-12,68.18,68.44,67.82,68.29,1347315,ABC
2017-03-30,89.35,89.88,89.03,89.14,1395100,ABC
2013-09-16,60.8,61.26,60.66,60.95,1018103,ABC
2015-05-07,114.28,115.07,113.79,114.07,1707853,ABC
2017-09-05,79.81,80.78,79.05,79.69,1123869,ABC
2014-12-05,92.38,92.56,91.86,92.21,740071,ABC
2014-07-07,73.2,73.23,72.6601,73.01,892266,ABC
2016-01-20,91.79,92.25,89.68,90.9,4490406,ABC
2015-09-02,100.51,101.77,99.1,100.28,1695578,ABC
2015-02-12,98.83,99.85,98.23,99.83,2224613,ABC
2014-01-10,71.49,71.55,71.0401,71.34,1582552,ABC
2015-08-17,103.75,104.68,102.79,104.62,987897,ABC
2015-05-21,114.5,114.81,113.87,113.94,2319280,ABC
2014-01-14,70.66,70.96,69.61,70.54,2427311,ABC
2017-03-21,87.0,87.29,85.77,85.91,1988779,ABC
2015-08-11,104.24,105.0,103.475,104.51,1647051,ABC
2013-05-23,54.32,54.8,54.05,54.58,1777800,ABC
2015-10-07,93.35,93.73,92.26,92.94,2858779,ABC
2017-05-15,88.49,90.99,88.47,89.92,2107545,ABC
2016-10-18,80.46,81.24,80.165,81.09,1914247,ABC
2014-05-09,64.52,65.75,64.02,65.58,2715846,ABC
2017-05-18,86.26,87.66,86.1201,86.69,1152127,ABC
2013-02-27,46.66,47.21,46.58,47.03,855645,ABC
2014-05-15,66.89,67.51,66.69,67.5,1934871,ABC
2015-11-19,100.33,100.86,99.04,99.19,2044635,ABC
2016-10-28,69.13,71.41,68.38,69.14,9767107,ABC
2014-04-02,65.75,66.37,65.55,65.58,1836208,ABC
2014-09-22,77.35,77.56,76.75,77.18,1283503,ABC
2015-11-24,98.16,98.62,97.75,98.5,1628614,ABC
2015-04-10,113.4,115.55,113.2244,115.35,1879608,ABC
2014-05-01,64.76,65.17,63.85,64.87,2151107,ABC
2014-12-29,91.26,91.89,91.18,91.63,752672,ABC
2013-08-19,56.54,57.095,56.5,56.85,2008063,ABC
2017-05-03,82.45,83.11,81.6,82.67,2920282,ABC
2016-12-21,78.96,79.575,78.61,78.85,1355812,ABC
2014-11-13,88.54,89.48,88.54,89.08,1563532,ABC
2015-10-23,93.65,94.29,92.4,93.13,2596971,ABC
2013-07-24,58.32,59.3,56.575,56.77,3089498,ABC
2015-03-23,113.74,114.53,113.13,113.64,1921339,ABC
2016-07-13,84.53,85.35,84.33,84.93,2492179,ABC
2014-03-26,64.92,65.59,64.7799,64.85,2186674,ABC
2017-08-09,79.86,79.95,78.6,79.8,2620128,ABC
2015-06-16,110.68,112.09,110.17,111.18,1671152,ABC
2014-12-01,90.64,91.4,90.28,90.84,1586399,ABC
2015-05-11,115.14,115.81,114.75,114.91,1592279,ABC
2017-02-06,89.17,91.65,88.931,89.98,2869751,ABC
2013-08-16,57.0,57.19,56.53,56.53,2227189,ABC
2016-08-04,89.71,89.81,88.44,88.98,1897447,ABC
2016-12-05,78.89,79.98,78.51,79.54,2611163,ABC
2014-03-03,67.11,67.69,66.965,67.5,1389799,ABC
2015-05-05,115.62,115.75,114.4,114.7,1843962,ABC
