date,open,high,low,close,volume,Name
2016-04-28,89.61,89.61,86.18,86.42,5342208,ABC
2014-10-17,75.47,76.18,75.32,75.84,1590322,ABC
2015-05-11,115.14,115.81,114.75,114.91,1592279,ABC
2015-11-17,97.73,99.53,97.33,99.17,2315615,ABC
2014-01-16,70.6,70.68,70.26,70.5,1082158,ABC
2014-10-16,75.38,75.8699,74.32,75.02,2415304,ABC
2016-12-22,78.96,78.96,77.325,77.81,1881793,ABC
2015-02-03,95.67,95.83,94.27,95.64,2081342,ABC
2014-08-28,76.31,76.92,76.09,76.72,580792,ABC
2013-10-17,63.77,64.8,63.65,64.62,1674889,ABC
2014-12-15,91.55,91.72,89.98,90.69,2359807,ABC
2015-12-22,103.0,103.44,102.2,103.16,1087925,ABC
2017-07-24,91.64,93.66,91.34,93.13,1273706,ABC
2014-03-18,68.08,68.43,67.775,67.85,1604609,ABC
2014-09-03,77.51,77.65,77.19,77.36,665290,ABC
2013-10-11,62.48,62.8791,62.38,62.65,1234458,ABC
2017-08-23,78.98,79.0,77.96,78.14,1455723,ABC
2015-02-04,95.62,96.454,95.2315,95.87,1777618,ABC
2016-10-19,81.2,81.2,80.35,80.35,1645716,ABC
2015-01-20,93.01,93.42,91.39,92.44,1179964,ABC
2015-12-11,101.49,102.81,101.29,102.08,2028321,ABC
2015-07-29,107.79,109.08,107.07,107.78,2402743,ABC
2014-10-07,77.2,77.24,76.48,76.5,1070363,ABC
2015-05-05,115.62,115.75,114.4,114.7,1843962,ABC
2015-08-17,103.75,104.68,102.79,104.62,987897,ABC
2014-10-08,76.37,77.98,76.33,77.89,1419595,ABC
2015-03-12,104.0,105.515,103.95,105.38,1448166,ABC
2013-12-13,68.81,68.96,67.74,68.45,1849354,ABC
2015-01-09,92.44,93.27,92.32,93.0,1553653,ABC
2015-09-29,96.19,96.81,94.41,95.05,2988453,ABC
2015-07-14,109.99,110.69,109.23,110.4,1505721,ABC
2014-02-19,68.12,69.02,67.98,68.11,1937429,ABC
2013-04-02,51.92,53.36,51.85,52.41,4047740,ABC
2014-05-28,72.36,72.84,72.09,72.68,2384825,ABC
2014-07-31,77.67,78.04,76.72,76.91,2099234,ABC
2017-08-31,78.65,80.5,78.46,80.25,1301215,ABC
2016-02-09,82.69,85.04,82.62,84.75,2808974,ABC
2015-05-20,115.1,115.51,114.7,114.71,1885274,ABC
2016-12-28,78.86,79.22,78.21,78.35,862078,ABC
2014-07-10,72.54,73.14,72.011,72.92,764149,ABC
2015-06-09,110.74,110.74,108.61,109.12,1917939,ABC
2015-11-03,97.44,98.17,96.77,97.67,1670818,ABC
2016-07-28,85.05,85.06,84.24,84.82,2434584,ABC
2016-05-04,84.98,85.3,84.0,84.29,2256078,ABC
2013-07-02,55.04,55.32,54.66,54.83,2008657,ABC
2015-10-07,93.35,93.73,92.26,92.94,2858779,ABC
2015-08-03,105.75,106.65,105.14,105.82,1741467,ABC
2015-03-17,109.94,110.71,109.27,110.36,1787818,ABC
2017-03-01,92.19,92.807,91.69,92.23,1394379,ABC
2015-06-17,111.38,112.13,110.87,111.51,1597613,ABC
2014-07-17,72.78,73.55,72.49,72.7,1274324,ABC
2015-04-17,113.21,113.71,112.05,112.61,2297916,ABC
2017-09-18,81.8,82.03,80.54,80.67,1350697,ABC
2017-04-11,88.28,88.35,86.82,87.87,1449626,ABC
2017-04-20,82.23,82.93,81.62,82.37,2058848,ABC
2016-01-04,102.31,102.64,101.29,101.87,2326986,ABC
2015-06-19,111.72,112.31,111.3375,111.47,4169750,ABC
2015-12-07,99.92,100.4,99.34,99.98,1265135,ABC
2016-02-05,84.0,86.13,82.66,84.7,4853507,ABC
2016-04-04,86.74,88.1,86.61,87.16,2271630,ABC
2013-08-30,57.19,57.39,56.643,56.92,871662,ABC
2013-12-11,69.67,69.98,68.74,68.8,1978217,ABC
2015-04-28,114.0,114.62,112.61,113.96,1339922,ABC
2013-09-17,61.0,61.59,60.93,61.59,933056,ABC
2014-10-10,77.35,78.11,76.86,76.9,1407495,ABC
2018-02-01,97.74,99.81,95.73,99.29,2786798,ABC
2013-09-13,60.63,60.78,60.09,60.28,1274072,ABC
