date,open,high,low,close,volume,Name
2016-07-01,79.29,80.4299,79.1095,80.16,2763283,ABC
2013-03-19,51.39,52.15,49.92,50.06,17071639,ABC
2014-11-05,88.83,89.23,87.61,87.81,2050282,ABC
2013-09-24,61.73,61.9,60.84,60.91,1320506,ABC
2017-11-08,74.87,75.41,73.35,75.01,1710169,ABC
2016-02-12,84.6,85.61,84.49,85.61,1880401,ABC
2013-10-15,63.05,63.28,62.6303,62.81,855621,ABC
2013-08-20,56.92,57.61,56.79,57.45,1888047,ABC
2018-01-29,105.14,106.27,104.865,105.09,1422994,ABC
2016-11-14,82.16,82.58,79.38,81.33,4404177,ABC
2016-03-29,86.55,86.86,85.73,86.42,1413437,ABC
2013-08-22,57.22,57.66,57.14,57.43,1602558,ABC
2016-05-02,85.19,85.37,84.51,85.23,1621893,ABC
2016-04-27,91.32,91.65,90.29,90.64,1708393,ABC
2013-08-29,56.87,57.33,56.66,57.15,766779,ABC
2014-04-02,65.75,66.37,65.55,65.58,1836208,ABC
2013-05-21,54.77,54.94,54.4,54.65,1698392,ABC
2014-02-07,65.88,66.59,65.7,66.54,1563424,ABC
2014-11-04,86.63,88.215,86.495,88.19,2796558,ABC
2017-05-31,91.33,91.79,90.75,91.77,1870194,ABC
2015-05-18,113.36,113.62,112.56,113.31,2804059,ABC
2017-09-08,82.54,83.94,82.33,82.5,1936786,ABC
2017-02-28,91.9,91.93,90.98,91.51,1916323,ABC
2015-03-26,111.5,113.05,110.54,112.09,2411776,ABC
2017-10-17,78.89,80.52,78.4,79.95,1043927,ABC
2015-01-21,92.38,93.0,91.8995,92.78,1531623,ABC
2017-01-17,84.92,86.47,84.09,85.99,2103556,ABC
2013-07-05,55.51,55.66,54.9,55.56,1630043,ABC
2015-01-12,93.77,94.35,90.55,90.93,3524557,ABC
2014-12-29,91.26,91.89,91.18,91.63,752672,ABC
2015-04-30,117.39,120.68,113.03,114.3,5198131,ABC
2015-03-24,113.64,114.73,113.36,113.89,1913505,ABC
2015-01-27,95.17,96.49,94.705,95.92,2734029,ABC
2017-09-15,80.47,81.73,80.02,81.6,2732342,ABC
2013-05-06,54.49,54.71,54.34,54.4,1401151,ABC
2016-03-18,86.12,87.78,85.41,87.48,3675972,ABC
2013-06-18,55.68,55.98,55.39,55.86,1806538,ABC
2015-12-16,102.1,102.44,100.44,101.59,1993677,ABC
2015-12-17,101.69,102.89,101.44,102.34,2791828,ABC
2015-05-22,113.76,114.335,113.53,113.8,1498427,ABC
2015-11-11,99.41,99.64,98.15,98.24,1515599,ABC
2013-12-27,70.45,70.45,69.825,70.21,897665,ABC
2014-12-23,92.4,92.65,90.69,91.42,1175836,ABC
2015-07-30,107.49,107.49,104.31,104.47,3974168,ABC
2016-01-05,102.2,103.4,101.59,103.36,2049940,ABC
2015-01-16,91.14,92.46,90.35,92.42,1541666,ABC
2015-06-22,112.58,113.19,111.65,111.79,902844,ABC
2015-04-21,113.89,114.49,113.24,113.89,1176767,ABC
2017-09-19,80.53,81.04,79.13,79.28,1648515,ABC
2015-05-27,112.91,113.82,112.77,113.59,1250265,ABC
2014-12-12,91.88,92.53,90.92,90.98,1691484,ABC
2017-12-14,88.95,90.8,88.205,89.31,2920744,ABC
2017-06-02,93.5,93.84,92.71,93.58,1284988,ABC
2016-01-12,94.45,95.51,93.78,94.18,3620742,ABC
2013-10-16,63.03,63.76,62.94,63.75,1016124,ABC
2014-05-12,65.98,66.72,65.87,66.67,1719577,ABC
2014-03-31,65.3,65.64,65.06,65.59,1479290,ABC
2016-07-21,86.38,86.895,85.53,85.81,1672006,ABC
2017-12-22,92.67,93.41,91.5,92.46,1332206,ABC
2017-12-13,87.54,89.24,87.36,88.48,1391586,ABC
2016-03-08,88.33,88.34,87.14,87.82,1834779,ABC
2015-02-09,96.97,96.97,95.075,95.56,1645220,ABC
2013-12-10,70.11,70.14,68.75,69.77,3159702,ABC
2016-05-03,84.93,86.07,84.43,85.48,1950918,ABC
2013-08-16,57.0,57.19,56.53,56.53,2227189,ABC
2015-03-09,102.47,103.58,102.01,103.34,1295312,ABC
2017-08-28,78.38,78.88,77.69,78.66,1210930,ABC
2017-10-20,82.57,83.77,82.35,83.21,1297292,ABC
2013-12-12,69.2,69.56,68.69,68.77,2192591,ABC
2017-05-15,88.49,90.99,88.47,89.92,2107545,ABC
2017-09-12,84.19,84.805,83.11,83.9,1809742,ABC
2015-10-13,93.88,95.19,93.8,94.15,3040779,ABC
2016-09-14,85.38,85.48,83.42,83.85,5896191,ABC
2013-11-19,69.01,69.49,68.67,68.87,1513335,ABC
2013-05-31,54.49,54.72,54.08,54.08,2535025,ABC
2015-10-08,93.06,93.88,91.77,93.54,2198667,ABC
2014-05-16,67.36,68.34,67.31,68.31,2558250,ABC
2017-07-17,93.05,93.37,92.55,92.71,1017656,ABC
2016-03-21,87.58,87.84,86.8,87.13,1627142,ABC
2015-12-01,98.84,99.828,98.81,99.5,1823844,ABC
2017-03-27,86.14,87.545,86.12,87.48,1558617,ABC
2014-12-11,91.93,92.84,91.52,92.55,1767694,ABC
2013-07-23,58.97,59.0,57.595,57.63,4015305,ABC
2016-09-20,83.65,83.68,82.07,82.08,2484426,ABC
2016-12-23,78.04,78.93,77.89,78.56,596639,ABC
2016-02-29,87.27,87.51,86.435,86.62,2595945,ABC
2017-04-17,86.64,86.72,86.21,86.64,1284425,ABC
2017-03-06,91.58,91.87,89.74,89.99,1807994,ABC
2014-07-07,73.2,73.23,72.6601,73.01,892266,ABC
2013-07-24,58.32,59.3,56.575,56.77,3089498,ABC
2015-08-10,105.04,106.26,104.45,104.65,1423005,ABC
2015-04-22,113.85,114.41,113.37,113.81,1145338,ABC
2016-09-16,83.96,84.39,83.01,84.11,3459904,ABC
2014-12-10,91.92,92.28,90.81,90.92,1244290,ABC
2014-12-01,90.64,91.4,90.28,90.84,1586399,ABC
2016-01-29,87.55,89.6,87.28,89.56,3764840,ABC
2017-09-13,83.76,84.344,83.06,84.32,1310879,ABC
2015-08-20,105.1,105.7,103.34,103.37,1792888,ABC
2014-11-10,87.02,87.863,86.52,87.71,1297153,ABC
2014-02-28,68.17,68.38,67.475,67.85,1681819,ABC
2014-02-06,64.86,65.61,64.4,65.51,1553872,ABC
2014-09-18,76.81,77.23,76.7,77.13,1121072,ABC
2013-05-09,54.91,55.09,54.49,54.81,1708138,ABC
2016-08-04,89.71,89.81,88.44,88.98,1897447,ABC
2014-06-27,72.59,73.25,72.43,72.87,1121183,ABC
2017-07-25,93.4,95.11,92.6,94.65,1413497,ABC
2013-09-06,58.2,58.625,57.47,58.24,885756,ABC
2015-11-04,97.67,97.95,96.69,97.47,1871021,ABC
2013-12-31,70.52,70.6401,70.09,70.31,627061,ABC
2013-12-09,70.47,71.21,70.25,70.63,1460386,ABC
2014-07-11,72.94,73.1,72.43,72.98,527146,ABC
2013-02-21,46.48,46.62,46.1633,46.48,1432331,ABC
2015-03-11,103.4,104.1,102.95,103.84,1719937,ABC
2013-03-25,49.95,50.95,49.84,50.59,3248101,ABC
2013-07-17,58.38,58.68,58.17,58.47,1138580,ABC
2016-01-25,91.99,92.23,91.05,91.27,2439425,ABC
2014-05-30,73.34,73.57,72.72,73.18,3909596,ABC
2016-03-11,87.02,89.64,86.56,89.55,3536540,ABC
2014-06-04,73.11,73.67,72.85,73.66,1734230,ABC
2013-10-23,63.63,64.0,63.24,63.83,1229867,ABC
2016-09-06,87.3,87.798,87.0,87.63,1652301,ABC
2017-03-29,87.4,89.77,87.4,89.51,2281057,ABC
2015-10-27,93.93,102.64,92.99,97.54,9731262,ABC
2014-04-22,64.8,65.49,64.66,64.68,1602811,ABC
2014-08-05,77.27,77.78,76.84,77.05,1668612,ABC
2016-08-24,88.9,89.09,88.095,88.39,1338571,ABC
2016-02-01,89.11,89.38,87.66,89.0,3036577,ABC
2018-01-26,104.56,105.73,104.11,105.48,1453297,ABC
2017-06-14,93.0,94.592,92.9,93.9,901945,ABC
2015-05-26,113.88,114.45,112.805,113.0,1559989,ABC
2015-10-19,94.97,95.54,94.17,94.79,1561168,ABC
2015-06-16,110.68,112.09,110.17,111.18,1671152,ABC
2017-11-29,83.56,85.63,83.045,84.66,2380893,ABC
2013-10-10,61.8,62.48,61.64,62.43,1209144,ABC
2016-08-26,85.67,86.565,85.15,85.75,1872825,ABC
2016-10-26,80.01,80.24,79.1,79.37,2134630,ABC
2013-05-15,55.0,55.48,54.645,55.01,2860546,ABC
2014-10-20,75.87,76.02,75.11,75.49,2599298,ABC
2015-01-30,96.18,96.5,94.98,95.05,2346798,ABC
2015-02-23,101.98,102.89,101.79,102.76,1107836,ABC
2015-08-12,104.19,105.84,102.45,104.38,1905030,ABC
2017-10-26,83.97,85.8,77.47,78.77,4756230,ABC
2015-10-16,94.62,95.32,94.34,95.06,1680239,ABC
2015-05-01,115.12,115.32,113.83,114.61,2903843,ABC
2017-03-28,87.12,87.97,87.12,87.5,1199881,ABC
2015-07-08,107.54,108.56,107.39,107.83,1174182,ABC
2017-03-09,89.4,89.4,88.08,88.61,1125654,ABC
2017-11-06,74.8,75.2,73.19,74.86,3478259,ABC
2016-11-22,78.77,78.77,77.77,78.41,1910352,ABC
2014-01-09,71.45,71.92,71.1,71.38,1610010,ABC
2013-10-01,61.18,62.5,61.1,62.48,1117749,ABC
2014-01-29,66.67,67.92,66.67,67.26,1906893,ABC
2016-02-03,88.34,88.545,86.87,87.99,3998001,ABC
2014-03-17,67.73,68.18,67.64,68.08,1444639,ABC
2015-08-27,101.47,101.785,99.4,101.15,4173816,ABC
2013-07-01,56.11,56.23,54.97,55.01,2845774,ABC
2014-01-06,70.34,70.54,69.35,69.69,1301393,ABC
2017-02-02,88.05,88.78,86.57,88.05,3836359,ABC
2015-02-25,102.97,103.705,102.75,103.29,1064949,ABC
2014-01-10,71.49,71.55,71.0401,71.34,1582552,ABC
2017-01-31,86.62,87.84,83.0,87.28,5827271,ABC
2016-10-28,69.13,71.41,68.38,69.14,9767107,ABC
2013-07-18,58.58,58.95,58.04,58.31,2058792,ABC
2013-09-26,60.97,61.44,60.69,61.16,869633,ABC
2013-04-05,51.43,52.12,51.41,52.08,1596355,ABC
2014-04-01,65.6,65.92,65.32,65.91,1747343,ABC
2017-09-22,80.53,81.2,80.33,81.05,835921,ABC
2014-11-12,87.95,88.78,87.54,88.71,1323449,ABC
2013-06-24,54.02,54.31,53.25,53.61,2936736,ABC
2014-01-24,69.27,69.83,67.25,67.25,3487005,ABC
2015-10-14,94.0,94.98,92.74,93.03,2191237,ABC
2016-12-15,76.8,76.83,75.46,76.67,2174638,ABC
2014-07-03,73.33,73.42,73.05,73.23,943930,ABC
2014-02-27,68.01,68.31,67.65,68.01,1401629,ABC
2013-12-24,70.01,70.42,69.94,70.14,417914,ABC
2013-03-27,50.51,50.9,50.33,50.71,2027985,ABC
2016-01-15,93.24,93.53,91.43,92.77,3212381,ABC
2014-03-12,67.76,67.85,66.97,67.68,1944473,ABC
2016-01-13,94.31,94.85,92.94,93.14,4002668,ABC
2016-06-09,76.22,76.42,75.9,76.17,3146459,ABC
2013-11-04,66.5,67.1,66.25,67.09,2724446,ABC
2015-11-06,98.01,98.71,96.53,97.61,1601353,ABC
2014-07-18,72.85,73.3,72.56,73.06,1431481,ABC
2015-09-02,100.51,101.77,99.1,100.28,1695578,ABC
2016-09-02,87.55,87.87,87.25,87.44,1217443,ABC
2015-10-06,95.47,95.9,92.27,93.03,3778003,ABC
2017-09-27,82.17,82.8,81.02,82.43,960866,ABC
2016-11-28,78.61,79.58,77.81,79.05,2124611,ABC
2016-09-23,83.55,83.78,82.97,83.33,1829170,ABC
2017-01-20,85.86,86.27,83.21,83.75,3780132,ABC
2015-04-13,115.31,115.8799,113.66,113.99,1826936,ABC
2014-07-25,76.41,77.06,76.21,76.79,2049734,ABC
2014-01-28,66.74,67.89,66.69,67.72,1897287,ABC
2017-10-24,82.69,82.98,80.64,81.85,1166044,ABC
2015-08-07,104.51,104.65,102.88,104.36,2696148,ABC
2013-07-11,57.08,58.15,57.08,58.1,2337368,ABC
2016-04-07,87.3,88.0,86.6,86.66,2218686,ABC
2014-03-21,66.55,66.63,64.56,64.82,3534843,ABC
2016-04-11,85.16,85.535,84.36,84.44,1869825,ABC
2016-06-02,75.81,77.23,75.66,77.08,3043678,ABC
2015-08-04,106.16,106.96,105.77,106.21,2189909,ABC
2013-12-16,68.84,69.14,68.14,68.45,1753762,ABC
2015-06-01,112.81,113.76,111.83,113.26,1360577,ABC
2015-01-15,92.15,92.4,91.1,91.4,1362570,ABC
2015-01-29,96.87,97.13,94.89,96.34,3327407,ABC
2018-01-23,103.0,103.67,102.1,102.81,1371502,ABC
2014-08-06,76.67,76.87,75.4901,76.03,2228307,ABC
2013-08-28,56.82,57.135,56.24,56.96,1282693,ABC
2015-07-23,110.62,114.02,109.52,110.12,4172044,ABC
2016-07-15,86.26,86.52,84.92,85.55,2384258,ABC
2018-02-05,95.62,96.52,91.69,91.9,2278534,ABC
2018-01-08,95.11,97.81,94.81,96.9,1731070,ABC
2016-12-08,76.24,77.64,75.68,76.88,2567162,ABC
2016-09-01,87.01,87.72,86.58,87.15,1331095,ABC
2013-12-05,69.24,69.61,68.88,69.14,2130270,ABC
2017-05-23,89.73,89.85,89.03,89.19,1709784,ABC
2014-01-07,69.82,70.92,69.82,70.45,1531604,ABC
2016-01-20,91.79,92.25,89.68,90.9,4490406,ABC
2014-08-15,76.79,77.0,76.1,76.33,1594725,ABC
2016-11-30,77.72,78.92,77.45,77.99,5158879,ABC
2016-08-23,89.14,89.23,88.83,88.99,638202,ABC
2017-05-24,89.38,90.32,88.55,89.97,1266722,ABC
2015-09-04,100.66,101.4,98.36,98.99,2526560,ABC
2016-02-11,84.25,85.09,84.19,84.55,2758391,ABC
2016-10-10,79.07,80.01,78.78,79.64,1281821,ABC
2016-03-04,88.17,88.47,87.781,88.0,1667303,ABC
2015-09-18,105.91,106.915,105.296,106.1,2222304,ABC
2017-06-01,91.71,93.3,91.44,93.14,1326944,ABC
2015-04-02,112.16,112.59,111.58,112.39,2049432,ABC
2014-08-08,75.0,75.57,74.66,75.43,1353122,ABC
2014-10-28,79.98,79.99,78.935,79.65,2253399,ABC
2016-03-17,87.07,87.47,85.73,85.88,3023176,ABC
2016-06-06,76.3,76.645,75.95,76.45,1492281,ABC
2014-03-11,69.11,69.47,68.171,68.34,1562662,ABC
2017-02-10,91.54,91.75,90.266,91.17,1527574,ABC
2015-01-23,94.38,95.16,94.3,94.73,1854808,ABC
2015-07-07,108.74,108.79,107.01,108.63,1298465,ABC
2015-08-06,107.37,107.85,104.56,104.75,1776170,ABC
2016-03-10,88.01,88.16,85.81,86.18,3419134,ABC
