date,open,high,low,close,volume,Name
2013-07-22,18.25,18.3,18.0,18.15,4705200,AAL
2013-07-25,18.49,18.85,18.3,18.83,9851900,AAL
2016-03-18,42.31,43.53,41.75,43.44,13745965,AAL
2014-11-06,42.59,44.13,42.59,43.14,14477213,AAL
2014-07-10,41.0,42.98,40.771,42.82,11829169,AAL
2014-05-22,38.3,38.88,38.3,38.72,6414652,AAL
2015-08-20,42.84,43.52,41.78,41.98,8905660,AAL
2014-10-07,34.75,35.02,34.06,34.09,10032531,AAL
2016-08-19,36.44,36.74,36.101,36.49,6675287,AAL
2017-06-06,49.47,50.1,49.32,49.74,4473456,AAL
2016-06-10,32.8,33.4792,32.64,33.14,8252308,AAL
2014-10-01,34.72,34.94,33.85,34.39,19453289,AAL
2016-10-20,40.93,40.93,39.4148,40.59,14695860,AAL
2016-10-14,39.45,39.92,38.585,38.65,8871203,AAL
2014-04-03,37.72,38.44,36.96,37.34,7939297,AAL
2016-07-27,36.5,36.6,35.9,36.2,6671186,AAL
2015-02-23,51.75,52.2,50.95,51.31,9508679,AAL
2014-10-08,34.53,34.55,32.6,33.0,22753612,AAL
2016-06-16,29.8,29.8,29.02,29.14,18236714,AAL
2015-10-02,38.75,38.77,37.42,38.63,12276284,AAL
2015-06-15,40.35,41.0,40.01,40.07,8830268,AAL
2015-11-23,42.11,42.74,41.81,42.3,4166051,AAL
2015-02-12,46.75,48.5,46.4,47.88,9542801,AAL
2013-02-28,13.49,13.63,13.39,13.43,6143600,AAL
2017-08-08,50.68,50.78,49.89,50.0,4274416,AAL
2016-10-03,36.46,37.75,36.33,37.7,8878923,AAL
2015-04-24,51.98,53.47,51.49,52.705,20248074,AAL
2015-03-12,47.57,48.72,47.56,48.68,7133511,AAL
2015-09-24,41.15,41.15,39.915,40.25,10507272,AAL
2014-06-09,44.0,44.43,43.07,43.59,11689566,AAL
2018-01-04,52.48,54.4,52.265,52.67,3557059,AAL
2016-11-16,44.66,44.795,43.93,44.45,6166966,AAL
2017-05-12,46.26,46.44,45.73,45.83,3888691,AAL
2016-08-18,36.43,36.695,36.05,36.67,5293057,AAL
2016-11-08,41.42,41.85,41.02,41.7,5725832,AAL
2015-05-13,49.27,49.85,48.4,48.49,8553119,AAL
2013-07-30,19.33,19.45,19.11,19.2,6091900,AAL
2017-08-18,46.3,46.3,45.44,45.55,6242763,AAL
2014-05-23,38.53,39.5,38.53,39.11,9865965,AAL
2014-07-14,43.26,43.59,42.73,42.98,7215369,AAL
2017-07-26,50.63,51.165,50.01,51.01,4776112,AAL
2014-11-14,44.0,44.541,43.665,44.01,8746243,AAL
2015-01-08,53.48,54.28,53.25,53.66,9672064,AAL
2015-12-28,43.62,44.04,42.91,43.23,4148045,AAL
2013-05-10,17.61,17.81,17.41,17.76,4248200,AAL
2014-04-11,34.1,35.46,33.59,33.6799,15538291,AAL
2015-01-27,53.99,54.52,52.54,52.695,19810717,AAL
2016-12-12,49.16,49.34,47.44,47.59,8643546,AAL
2014-09-04,39.37,39.98,38.36,38.47,12007001,AAL
2013-06-04,17.78,18.2,17.56,17.65,4543800,AAL
2017-02-16,47.5,47.65,46.66,46.97,5681810,AAL
2014-08-22,39.6,40.21,39.5501,39.85,5773533,AAL
2013-08-21,15.8,15.99,15.75,15.81,4234300,AAL
2015-12-10,43.79,44.48,43.54,44.09,7955619,AAL
2013-06-25,16.22,16.5,16.16,16.46,3399500,AAL
2014-02-24,36.2,36.66,36.02,36.65,7022370,AAL
2015-03-19,54.57,55.24,54.45,55.19,18897709,AAL
2014-11-10,42.5,43.94,41.675,43.83,13171001,AAL
2017-03-02,46.67,46.74,45.64,45.72,7590676,AAL
