date,open,high,low,close,volume,Name
2013-07-12,58.02,58.42,57.68,58.39,1359201,ABC
2013-05-07,54.59,55.04,54.37,54.98,2142219,ABC
2015-04-27,115.88,115.88,113.854,114.11,1563069,ABC
2014-09-10,78.15,78.34,77.82,77.96,913905,ABC
2017-05-03,82.45,83.11,81.6,82.67,2920282,ABC
2015-04-02,112.16,112.59,111.58,112.39,2049432,ABC
2015-02-13,99.68,100.36,99.0117,100.34,2064418,ABC
2018-01-02,92.15,94.07,92.12,94.04,1138157,ABC
2015-03-10,102.62,103.52,102.22,102.93,1912149,ABC
2013-10-08,61.98,62.445,61.07,61.19,1782527,ABC
2015-11-12,96.29,98.38,96.29,96.91,1914257,ABC
2015-04-10,113.4,115.55,113.2244,115.35,1879608,ABC
2016-02-08,83.89,84.24,82.72,83.62,4596574,ABC
2014-07-24,77.05,79.13,75.62,76.37,4459397,ABC
2017-10-10,79.49,80.4,79.01,79.55,1620280,ABC
2017-05-11,87.84,88.935,87.8,88.86,2145777,ABC
2016-08-23,89.14,89.23,88.83,88.99,638202,ABC
2017-11-08,74.87,75.41,73.35,75.01,1710169,ABC
2016-11-16,79.16,80.21,78.66,78.86,2962264,ABC
2015-08-18,104.36,105.87,104.36,104.95,1091105,ABC
2013-08-01,58.39,59.115,58.37,58.8,1752703,ABC
2016-10-24,80.34,80.88,79.94,80.04,1308294,ABC
2017-08-10,79.43,80.025,78.13,78.88,2417110,ABC
2013-08-09,59.46,59.75,59.24,59.49,1223240,ABC
2013-08-21,57.26,57.54,56.94,57.07,1515690,ABC
2013-10-18,64.98,65.06,64.33,64.61,1112038,ABC
2014-09-16,76.47,77.44,75.71,77.11,1988534,ABC
2013-03-12,48.52,48.85,48.44,48.65,1222544,ABC
2015-07-06,106.47,108.57,106.0,108.03,1634585,ABC
2016-12-05,78.89,79.98,78.51,79.54,2611163,ABC
2013-11-11,68.08,68.35,67.66,68.11,1020369,ABC
2015-04-13,115.31,115.8799,113.66,113.99,1826936,ABC
2014-03-13,68.01,68.21,67.55,67.79,1897421,ABC
2016-01-12,94.45,95.51,93.78,94.18,3620742,ABC
2017-08-01,92.19,92.19,89.09,91.27,2301036,ABC
2013-12-16,68.84,69.14,68.14,68.45,1753762,ABC
2016-06-30,77.61,79.33,77.43,79.32,3196307,ABC
2014-03-12,67.76,67.85,66.97,67.68,1944473,ABC
2015-11-23,99.0,99.0,98.4697,98.73,1062448,ABC
2016-03-30,86.5,87.445,86.42,87.09,1659918,ABC
2017-12-05,87.49,87.56,85.07,85.89,1906139,ABC
2015-05-18,113.36,113.62,112.56,113.31,2804059,ABC
2016-01-14,92.79,94.2431,92.42,93.72,2789404,ABC
2017-09-14,82.32,82.32,80.44,80.69,2872119,ABC
2013-06-14,54.44,55.21,54.4,54.93,1985238,ABC
2015-08-06,107.37,107.85,104.56,104.75,1776170,ABC
2014-12-02,90.93,92.51,90.87,92.04,1769841,ABC
2015-06-09,110.74,110.74,108.61,109.12,1917939,ABC
2015-02-25,102.97,103.705,102.75,103.29,1064949,ABC
2015-01-12,93.77,94.35,90.55,90.93,3524557,ABC
