date,open,high,low,close,volume,Name
2014-12-30,91.47,91.67,91.08,91.28,1088552,ABC
2014-11-26,90.22,90.7999,89.5,90.09,974913,ABC
2015-01-28,98.8,100.2,95.26,96.37,5425090,ABC
2014-05-20,69.41,69.88,68.79,69.79,1907659,ABC
2013-04-12,53.78,54.33,53.68,54.18,1269258,ABC
2014-02-27,68.01,68.31,67.65,68.01,1401629,ABC
2014-10-21,76.2,76.86,76.02,76.62,3045483,ABC
2014-03-06,69.0,69.45,68.75,68.75,1495323,ABC
2016-01-27,91.29,91.52,89.73,90.18,2844540,ABC
2013-12-18,68.6,69.67,68.16,69.61,1727133,ABC
2013-04-26,53.0,53.6,52.78,53.26,5365216,ABC
2014-05-27,71.76,72.41,71.71,72.4,1521070,ABC
2017-07-28,93.0,94.17,92.38,93.97,869223,ABC
2014-06-11,71.88,72.06,71.47,71.92,1323978,ABC
2016-05-05,77.95,79.68,76.82,78.0,11878192,ABC
2013-07-31,58.54,58.97,58.0,58.27,1848612,ABC
2017-07-07,93.04,94.26,92.74,93.91,1158714,ABC
2014-05-16,67.36,68.34,67.31,68.31,2558250,ABC
2016-07-26,85.28,86.04,84.62,85.71,1646102,ABC
2015-05-26,113.88,114.45,112.805,113.0,1559989,ABC
2017-06-01,91.71,93.3,91.44,93.14,1326944,ABC
2015-12-30,104.94,105.807,104.79,105.02,1043943,ABC
2013-10-28,65.16,65.38,64.525,65.2,1429321,ABC
2014-06-16,71.61,72.1,71.23,71.52,1259561,ABC
2015-01-29,96.87,97.13,94.89,96.34,3327407,ABC
2015-05-19,113.54,115.58,113.42,115.11,1902393,ABC
2016-01-26,91.41,91.59,90.61,91.26,1327540,ABC
2016-09-21,82.2,83.15,81.79,83.02,2813172,ABC
2017-09-06,80.0,80.935,79.84,80.72,1308264,ABC
2014-06-20,72.17,72.46,71.91,72.26,2560137,ABC
2017-10-31,76.85,78.99,75.46,76.95,3132825,ABC
2014-07-29,77.39,77.99,77.25,77.62,1533998,ABC
2016-12-01,77.88,78.7,77.61,77.8,1505641,ABC
2013-12-16,68.84,69.14,68.14,68.45,1753762,ABC
2016-02-09,82.69,85.04,82.62,84.75,2808974,ABC
2013-03-11,48.36,48.74,48.29,48.55,1495051,ABC
2015-07-17,111.85,113.66,111.1,113.2,1932064,ABC
2014-11-03,85.81,86.96,85.58,86.9,2569215,ABC
2017-10-19,80.82,82.55,80.735,82.2,1436645,ABC
2017-05-17,87.48,88.45,86.13,86.28,1797010,ABC
2013-03-21,50.11,50.54,49.56,49.79,2284953,ABC
2018-01-26,104.56,105.73,104.11,105.48,1453297,ABC
2014-02-25,68.39,68.99,68.24,68.72,1497215,ABC
2016-10-18,80.46,81.24,80.165,81.09,1914247,ABC
2015-02-17,100.21,100.85,99.68,100.6,2196913,ABC
2015-05-08,114.54,116.0,114.53,115.3,2486790,ABC
2015-11-05,97.8,98.41,97.38,97.89,2012510,ABC
2013-07-15,58.57,58.82,58.07,58.24,1693790,ABC
2014-08-08,75.0,75.57,74.66,75.43,1353122,ABC
2014-02-20,68.4,68.65,67.57,68.39,1469772,ABC
2015-07-24,109.77,110.144,108.45,108.73,2145338,ABC
2016-07-13,84.53,85.35,84.33,84.93,2492179,ABC
2017-02-14,90.0,91.09,89.73,90.82,2066338,ABC
2013-10-30,65.95,65.96,64.87,65.22,1677780,ABC
2016-09-15,83.54,84.54,83.06,84.2,2438533,ABC
2018-01-03,93.4,94.73,92.47,94.39,1035206,ABC
2017-10-12,80.37,81.2984,80.37,80.8,1195264,ABC
2017-03-13,88.76,89.25,88.22,89.14,1673888,ABC
2017-05-08,86.21,86.98,86.02,86.59,1791265,ABC
2013-08-08,59.36,59.67,58.89,59.61,1578868,ABC
2014-03-31,65.3,65.64,65.06,65.59,1479290,ABC
2017-11-03,73.34,75.3,73.32,74.8,2726048,ABC
2016-01-29,87.55,89.6,87.28,89.56,3764840,ABC
2015-12-10,100.93,102.42,100.62,101.95,2678670,ABC
2015-05-04,114.67,116.28,114.51,115.25,2195218,ABC
2013-08-07,58.31,59.17,58.21,58.74,1414342,ABC
2017-07-12,92.84,93.7,92.61,93.21,655133,ABC
2013-02-28,46.96,47.51,46.81,47.2,2254042,ABC
2013-07-26,57.41,58.58,57.28,58.47,1714280,ABC
2017-02-21,90.74,91.15,89.56,91.01,2061161,ABC
2013-03-27,50.51,50.9,50.33,50.71,2027985,ABC
2015-12-11,101.49,102.81,101.29,102.08,2028321,ABC
2013-11-12,68.18,68.44,67.82,68.29,1347315,ABC
2014-12-19,92.04,92.56,91.12,91.68,2886939,ABC
2016-03-23,87.5,87.84,87.09,87.27,1327800,ABC
2015-02-19,100.52,101.03,100.09,101.01,1421490,ABC
2015-09-15,104.72,105.81,104.21,105.56,1481576,ABC
2014-05-09,64.52,65.75,64.02,65.58,2715846,ABC
2016-04-08,86.75,86.89,85.12,85.31,2483797,ABC
2014-05-02,64.89,64.89,64.15,64.27,1796969,ABC
2013-06-20,55.47,55.61,54.01,54.14,3015735,ABC
2013-12-04,70.35,70.82,68.78,69.46,2574896,ABC
2015-07-22,114.01,115.41,113.8706,114.95,2397182,ABC
2015-10-01,94.99,95.11,93.2,94.51,3193091,ABC
2013-02-19,46.67,47.24,46.62,47.22,1831692,ABC
2015-09-25,102.39,102.465,99.39,99.84,1768355,ABC
2015-02-05,96.27,96.67,95.98,96.34,1055712,ABC
2016-02-08,83.89,84.24,82.72,83.62,4596574,ABC
2013-06-04,52.73,53.4,52.69,53.26,2779938,ABC
2014-03-11,69.11,69.47,68.171,68.34,1562662,ABC
2017-12-01,83.98,85.25,81.2076,84.95,3188555,ABC
2017-01-03,78.51,83.1,78.31,82.61,4134229,ABC
2014-08-01,77.28,77.92,76.54,77.79,3296305,ABC
2015-01-14,91.42,92.87,90.59,92.1,1999984,ABC
2014-01-16,70.6,70.68,70.26,70.5,1082158,ABC
2017-04-11,88.28,88.35,86.82,87.87,1449626,ABC
2014-10-30,87.95,88.78,87.54,88.71,1323449,ABC
2016-07-11,81.97,82.6,81.85,82.18,1429336,ABC
2016-04-22,92.03,92.42,91.15,91.89,1941408,ABC
2016-10-17,79.75,79.91,79.23,79.74,2187491,ABC
2017-12-19,92.66,94.44,92.33,93.79,2013605,ABC
2014-12-10,91.92,92.28,90.81,90.92,1244290,ABC
2017-01-30,82.55,83.75,80.82,83.62,2650040,ABC
2017-12-06,86.2,86.79,85.37,85.99,1524773,ABC
2017-02-28,91.9,91.93,90.98,91.51,1916323,ABC
2015-01-13,91.87,93.42,90.933,91.64,3463946,ABC
2013-09-06,58.2,58.625,57.47,58.24,885756,ABC
2016-09-01,87.01,87.72,86.58,87.15,1331095,ABC
2017-03-27,86.14,87.545,86.12,87.48,1558617,ABC
2018-01-19,100.87,101.58,99.63,100.06,1371361,ABC
2016-01-12,94.45,95.51,93.78,94.18,3620742,ABC
2016-12-30,79.35,79.49,77.96,78.19,1409032,ABC
2015-01-06,90.14,91.42,89.52,90.18,1761559,ABC
2015-07-20,113.23,115.0,113.18,114.76,1976118,ABC
2016-08-25,88.15,88.26,85.39,85.51,3351527,ABC
2014-06-06,72.96,72.96,72.05,72.5,2388418,ABC
2016-08-01,85.28,86.32,85.11,85.54,2930407,ABC
2014-10-16,75.38,75.8699,74.32,75.02,2415304,ABC
2017-09-13,83.76,84.344,83.06,84.32,1310879,ABC
