date,open,high,low,close,volume,Name
2015-04-22,113.85,114.41,113.37,113.81,1145338,ABC
2017-10-19,80.82,82.55,80.735,82.2,1436645,ABC
2015-01-22,93.23,94.225,91.95,94.15,1641097,ABC
2014-07-01,72.67,73.26,72.59,72.98,1096350,ABC
2014-01-21,70.88,71.17,70.27,70.52,1368005,ABC
2017-05-17,87.48,88.45,86.13,86.28,1797010,ABC
2016-02-24,86.52,87.28,85.8,87.08,2737266,ABC
2015-10-19,94.97,95.54,94.17,94.79,1561168,ABC
2014-03-07,69.25,69.27,68.56,68.94,1783383,ABC
2017-12-26,92.48,93.88,91.91,93.25,734272,ABC
2015-06-03,112.35,113.16,112.19,112.38,1452942,ABC
2015-09-02,100.51,101.77,99.1,100.28,1695578,ABC
2016-12-28,78.86,79.22,78.21,78.35,862078,ABC
2017-09-14,82.32,82.32,80.44,80.69,2872119,ABC
2016-02-19,86.74,87.05,86.28,86.84,1653572,ABC
2016-09-15,83.54,84.54,83.06,84.2,2438533,ABC
2015-01-14,91.42,92.87,90.59,92.1,1999984,ABC
2016-04-13,85.33,85.78,84.65,85.17,1930230,ABC
2015-04-02,112.16,112.59,111.58,112.39,2049432,ABC
2013-08-30,57.19,57.39,56.643,56.92,871662,ABC
2017-11-08,74.87,75.41,73.35,75.01,1710169,ABC
2015-03-17,109.94,110.71,109.27,110.36,1787818,ABC
2013-09-06,58.2,58.625,57.47,58.24,885756,ABC
2015-06-25,109.49,109.7,107.3101,107.61,3239384,ABC
2013-07-03,54.5,55.235,54.4,55.09,1156975,ABC
2015-04-15,114.2,114.33,112.78,113.62,1327992,ABC
2014-12-03,91.99,92.39,91.715,91.99,1533075,ABC
2017-09-27,82.17,82.8,81.02,82.43,960866,ABC
2017-03-03,92.22,92.67,91.47,92.23,1405380,ABC
2016-01-12,94.45,95.51,93.78,94.18,3620742,ABC
2017-11-01,77.48,77.495,76.31,76.62,2546091,ABC
2016-10-21,80.16,80.53,79.93,80.02,1210526,ABC
2016-05-25,74.59,74.75,73.87,74.04,1666428,ABC
2013-10-01,61.18,62.5,61.1,62.48,1117749,ABC
2018-01-09,96.95,97.86,95.91,97.52,1783471,ABC
2017-08-02,92.19,92.19,89.09,91.27,2301075,ABC
2014-10-20,75.87,76.02,75.11,75.49,2599298,ABC
2018-01-29,105.14,106.27,104.865,105.09,1422994,ABC
2013-03-28,50.96,51.57,50.795,51.45,2836398,ABC
2013-07-01,56.11,56.23,54.97,55.01,2845774,ABC
2014-01-03,69.89,70.21,69.81,69.94,1101319,ABC
2013-07-19,58.25,58.905,58.13,58.81,1552845,ABC
2017-05-19,87.62,89.79,87.05,89.16,1812784,ABC
2016-01-25,91.99,92.23,91.05,91.27,2439425,ABC
2015-11-24,98.16,98.62,97.75,98.5,1628614,ABC
2015-01-09,92.44,93.27,92.32,93.0,1553653,ABC
2015-11-03,97.44,98.17,96.77,97.67,1670818,ABC
2017-10-09,80.21,80.49,77.87,78.35,2644461,ABC
2013-05-30,54.0,55.02,53.9,54.72,1743711,ABC
2014-10-28,79.98,79.99,78.935,79.65,2253399,ABC
2015-12-09,99.53,101.01,99.37,100.67,3365962,ABC
2018-01-25,104.67,104.67,103.435,104.37,992747,ABC
2015-11-12,96.29,98.38,96.29,96.91,1914257,ABC
2013-02-22,46.48,47.03,46.385,46.95,1003693,ABC
2015-10-22,92.88,93.69,91.79,92.8,3423227,ABC
2013-11-19,69.01,69.49,68.67,68.87,1513335,ABC
2015-11-06,98.01,98.71,96.53,97.61,1601353,ABC
2017-11-02,77.02,78.93,71.9,73.23,3840211,ABC
2017-03-17,87.91,88.325,86.88,87.53,2296128,ABC
2013-11-12,68.18,68.44,67.82,68.29,1347315,ABC
2017-06-07,91.95,92.23,91.45,91.93,1182823,ABC
2017-10-31,76.85,78.99,75.46,76.95,3132825,ABC
2014-04-25,64.53,64.79,62.55,62.83,2935598,ABC
2016-06-15,75.95,76.73,75.87,76.12,2394921,ABC
2013-02-14,46.67,46.99,46.6,46.77,1941879,ABC
2015-03-02,102.57,103.25,102.44,103.1,1948322,ABC
2016-08-30,86.5,86.87,85.68,86.04,1736837,ABC
2013-05-17,54.44,55.07,54.18,54.99,2180967,ABC
2017-07-12,92.84,93.7,92.61,93.21,655133,ABC
2015-09-11,101.88,104.4,101.82,104.34,1994741,ABC
2016-04-07,87.3,88.0,86.6,86.66,2218686,ABC
2014-03-03,67.11,67.69,66.965,67.5,1389799,ABC
